TV_MONDAY,TV_TUESDAY,TV_WEDNESDAY,TV_THURSDAY,TV_FRIDAY,TV_SATURDAY,TV_SUNDAY,TOTAL_CONV
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.17,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,6.0,0.0,2.45,1
0.14,0.37,0.0,0.46,0.34,3.24,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.17,1
0.0,0.0,0.34,0.24,0.12,0.0,1.02,1
0.0,0.0,0.0,0.0,13.26,2.58,0.0,1
0.0,0.0,0.0,0.0,0.08,0.0,0.0,1
1.06,1.06,0.0,0.0,0.08,0.16,0.24,1
0.24,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.4,0.0,1
0.48,0.0,0.0,0.36,0.0,0.0,0.0,2
0.0,1.96,2.1,0.34,0.0,0.34,0.61,1
0.0,0.0,0.49,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.24,2
3.41,0.0,0.0,0.34,0.24,1.36,2.15,1
0.0,0.0,0.06,0.0,0.08,0.0,0.06,1
1.4,4.44,1.0,5.89,1.76,3.08,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,3.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.34,1
2.64,7.0,0.0,0.0,2.48,0.0,0.34,1
0.0,0.0,0.0,0.0,0.0,0.0,1.02,1
1.0,0.0,0.0,1.0,0.7,7.2,0.0,1
0.08,0.74,0.68,0.24,0.0,1.52,1.4,1
0.0,0.24,0.0,0.0,0.0,0.0,0.0,1
0.34,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.03,0.0,0.0,1
0.0,1.27,1.27,2.54,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.98,6.78,0.68,0.0,3.88,6.97,0.0,1
4.08,0.0,0.0,0.0,0.0,2.38,9.15,1
0.0,0.0,0.0,0.0,0.0,0.12,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2.39,0.0,0.0,1
1.4,0.0,0.0,0.0,0.0,4.41,6.02,1
0.0,0.0,0.0,0.0,0.0,0.51,0.24,1
0.0,0.0,0.0,0.0,0.0,0.17,0.0,1
0.0,0.0,0.7,0.0,0.0,0.0,0.0,1
0.0,0.0,2.0,0.0,0.0,9.68,15.32,1
0.0,4.0,2.0,0.0,0.0,0.0,3.0,1
0.0,0.0,0.0,0.0,0.0,0.0,2.45,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2.49,0.0,0.0,1.0,1.98,2.0,1
0.38,0.0,0.14,0.0,0.0,1.47,1.3,1
0.0,0.0,0.0,0.24,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.08,0.24,0.0,1
2.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,2.38,0.0,2
0.49,0.0,0.0,0.34,0.0,0.0,0.48,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1.0,2.43,12.34,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.82,1.56,4.45,0.0,0.99,1.09,0.72,1
0.94,2.92,0.0,1.36,0.48,0.0,0.0,1
0.17,0.0,0.0,0.0,0.0,0.0,0.34,1
0.2,0.29,0.0,0.0,0.0,0.0,0.48,1
0.0,0.0,0.0,0.0,0.7,0.0,0.0,1
2.57,0.7,0.49,2.94,5.47,1.4,0.0,1
0.0,0.0,0.0,0.0,0.0,0.51,0.18,1
2.2,1.96,0.0,0.0,1.47,1.96,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.34,1
0.0,0.98,0.49,0.0,0.0,2.45,1.02,1
0.49,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2.64,1.32,1.32,2.72,0.0,0.0,1
0.0,0.0,1.47,2.8,2.1,0.0,0.0,1
0.72,0.04,0.0,0.08,0.0,0.34,0.34,1
0.0,0.0,0.7,0.0,0.3,0.0,0.08,1
0.0,0.0,0.0,0.0,0.04,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
0.0,0.0,0.0,0.0,0.0,0.17,0.0,1
0.0,0.68,3.92,0.0,1.96,5.44,0.98,1
0.0,3.57,0.0,0.0,1.82,0.83,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.4,1
1.0,1.41,0.58,0.34,0.0,0.0,0.58,1
0.8,0.92,2.49,0.49,0.4,0.0,0.0,1
0.0,0.0,1.7,0.0,0.0,1.32,1.02,1
1.0,0.0,0.0,0.0,1.4,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.49,0.0,1
0.94,2.08,0.0,0.0,0.94,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.7,1
0.0,0.0,0.0,0.0,0.0,0.08,0.04,1
0.04,0.0,0.0,0.0,0.04,0.14,0.12,1
0.0,0.0,0.04,0.0,0.33,0.18,1.14,1
0.12,1.12,0.08,0.34,7.1,0.97,16.58,1
0.0,0.0,0.0,0.0,0.0,0.0,0.58,1
0.0,0.0,0.0,0.0,0.0,1.0,1.12,1
0.0,0.0,0.0,0.0,0.49,0.0,3.6,1
0.24,1.71,1.47,0.0,1.33,4.0,0.12,1
0.0,0.0,0.7,0.0,0.0,0.0,1.7,1
5.1,1.44,1.08,1.52,2.34,0.0,1.33,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.29,0.49,0.0,3.08,0.0,0.0,2.0,2
3.08,0.0,0.49,0.0,0.96,4.6,2.08,2
0.0,0.0,0.0,0.0,0.0,12.34,0.72,2
0.0,0.0,0.0,0.0,0.0,0.0,0.05,1
0.0,0.0,0.0,0.0,1.17,1.32,0.49,1
0.0,0.0,0.0,0.0,0.0,0.12,0.0,1
2.12,0.0,1.89,0.08,1.3,2.4,1.06,1
4.38,0.0,0.0,0.0,2.51,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,6.2,7.68,1
0.0,0.0,0.0,0.0,0.0,0.58,0.0,1
0.0,0.24,0.0,1.66,0.34,1.47,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,3.21,2.86,1
0.0,0.0,0.0,0.0,0.49,0.7,0.0,1
0.44,0.0,0.44,0.0,0.0,0.34,0.0,1
0.0,0.0,0.0,8.0,4.0,2.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.17,0.0,0.0,0.34,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.34,1
0.0,0.0,0.0,0.12,0.0,0.12,0.08,1
0.82,0.0,3.03,0.0,1.39,6.79,4.92,1
0.0,1.0,2.0,3.0,9.39,3.78,5.8,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,0.0,0.0,0.0,0.0,6.0,0.0,1
3.62,0.0,2.68,0.49,6.47,3.83,2.17,1
0.0,0.0,0.0,0.0,0.12,0.0,0.0,1
0.0,0.0,0.0,0.7,0.0,0.0,0.0,1
4.8,2.4,0.0,1.4,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.17,1
